lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd,discount_pct,age,gender,income_band,loyalty_tier,avg_pages_viewed,avg_time_on_site,total_add_to_cart,total_checkout_started,total_sessions,total_revenue,preferred_device,predicted_prob,priority_tier
L503266,C100589,MKT2017,2025-06-14,Meta,/bundle-offer,20,18.0,South East,False,,$9.80,20.0,40.0,male,Low,silver,5.166666666666667,146.83333333333334,2.0,0.0,6.0,20.3,desktop,0.2897249761508314,Low
L503267,C100406,MKT2033,2025-11-01,Programmatic,/promo-summer,0,41.0,North Central,True,2025-11-28,8.37,0.0,38.0,male,Lower-Middle,platinum,5.857142857142857,193.28571428571428,2.0,1.0,7.0,0.0,mobile,0.5324924433852504,Medium
L503268,C101861,MKT2032,11-11-2025,Google,/promo-summer,0,27.0,South South,False,,19.55,0.0,36.0,female,Lower-Middle,bronze,5.571428571428571,242.57142857142856,5.0,2.0,7.0,112.77,mobile,0.3135335824740181,Medium
L503269,C100247,MKT2028,2025-09-23,Google,/bundle-offer,15,5.0,North West,True,2025-10-02,17.51,15.0,55.0,male,Middle,bronze,5.857142857142857,245.71428571428572,6.0,2.0,14.0,85.69,mobile,0.43556959894524205,Medium
L503270,C101308,MKT2010,2025-04-12,Google,/quiz,20,57.0,South West,False,,19.24,20.0,32.0,male,High,silver,4.6,256.0,1.0,1.0,5.0,191.0,tablet,0.4760869158306766,Medium
L503271,C101165,MKT2019,2025-07-31,Meta,/promo-summer,0,5.0,South East,False,,9.11,0.0,44.0,male,Lower-Middle,bronze,5.875,249.875,4.0,2.0,8.0,178.34,desktop,0.24716099196515282,Low
L503272,C101431,MKT2002,2025-02-05,Google,/quiz,15,24.0,North West,False,,16.61,15.0,22.0,female,Middle,gold,4.555555555555555,247.88888888888889,3.0,0.0,9.0,54.21,mobile,0.2548027297991606,Low
L503273,C101847,MKT2034,2025-08-10,Meta,/quiz,0,48.0,South East,True,2025-09-06,19.41,0.0,34.0,male,Middle,bronze,7.0,173.0,1.0,1.0,2.0,75.54,desktop,0.2998323613063634,Low
L503274,C101498,MKT2018,2025-09-02,Meta,/landing-a,15,41.0,South West,True,2025-09-09,13.85,15.0,37.0,male,Lower-Middle,bronze,5.8,134.0,0.0,0.0,5.0,0.0,mobile,0.41055138237121724,Medium
L503275,C100593,MKT2010,2025-04-17,Google,/promo-summer,10,54.0,North Central,False,,14.69,10.0,35.0,male,Middle,bronze,7.625,191.5,3.0,3.0,8.0,0.0,desktop,0.3634551460885894,Medium
L503276,C101591,MKT2033,2025-11-20,Programmatic,/promo-summer,5,46.0,North Central,False,,11.89,5.0,46.0,female,Middle,gold,6.25,206.25,0.0,0.0,4.0,0.0,mobile,0.37870357175558694,Medium
L503277,C101485,MKT2007,2025-03-24,Creator,/landing-b,10,29.0,South South,False,,USD 25.68,10.0,30.0,male,Low,bronze,6.0,227.2,5.0,4.0,10.0,0.0,mobile,0.270958743346837,Low
L503278,C101813,MKT2003,2025-02-07,CRM,/landing-a,0,22.0,South South,False,,6.38,0.0,51.0,non-binary,Low,bronze,5.833333333333333,190.66666666666663,2.0,1.0,6.0,17.67,mobile,0.18055156490030386,Low
L503279,C100579,MKT2000,2025-05-10,Meta,/promo-summer,10,53.0,North Central,True,2025-06-02,16.58,10.0,37.0,female,Middle,gold,6.142857142857143,207.0,2.0,0.0,7.0,248.08,tablet,0.43275583345542523,Medium
L503280,C100780,MKT2011,04-13-2025,CRM,/landing-b,0,32.0,North West,True,2025-04-14,$5.37,0.0,41.0,male,High,bronze,5.6,275.4,1.0,1.0,5.0,73.36,mobile,0.3369955592957567,Medium
L503281,C101247,MKT2009,01/04/2025,Creator,/promo-summer,10,21.0,South West,False,,16.78,10.0,31.0,male,Middle,bronze,5.2,203.4,3.0,2.0,5.0,109.93,desktop,0.33433668861920196,Medium
L503282,C102356,MKT2013,2025-06-01,Meta,/landing-a,10,8.0,North Central,False,,19.62,10.0,47.0,female,Middle,bronze,4.555555555555555,187.0,5.0,3.0,9.0,112.48,desktop,0.28048797806699965,Low
L503283,C100059,MKT2029,2025-10-03,Google,/bundle-offer,0,5.0,North West,True,2025-10-14,21.74,0.0,36.0,female,Lower-Middle,gold,5.5,193.25,3.0,2.0,4.0,194.43,mobile,0.19787015845962783,Low
L503284,C100006,MKT2026,30/08/2025,Google,/bundle-offer,0,26.0,South West,False,,16.65,0.0,25.0,female,Low,bronze,6.333333333333333,217.33333333333337,3.0,2.0,3.0,0.0,tablet,0.2882196911133695,Low
L503285,C101807,MKT2035,2025-11-23,Google,/landing-b,10,66.0,North Central,True,2025-12-09,$16.07,10.0,44.0,male,High,gold,6.0,195.4,1.0,1.0,5.0,116.3,desktop,0.502340893534994,Medium
L503286,C100357,MKT2001,2025-01-24,Google,/quiz,5,60.0,North Central,True,2025-02-10,21.28,5.0,22.0,non-binary,High,gold,4.375,197.375,4.0,2.0,8.0,452.08,tablet,0.5841042073576336,Medium
L503287,C100982,MKT2012,2025-06-09,Partner,/quiz,10,11.0,North Central,True,2025-06-26,12.91,10.0,29.0,male,Middle,silver,5.666666666666667,263.0,2.0,0.0,6.0,144.65,mobile,0.3301507444612844,Medium
L503288,C101061,MKT2011,22/04/2025,CRM,/promo-summer,10,31.0,South West,False,,$5.05,10.0,27.0,female,Middle,bronze,5.25,228.875,0.0,0.0,8.0,27.8,mobile,0.32602399239341984,Medium
L503289,C101080,MKT2003,"Feb 06, 2025",CRM,/quiz,15,52.0,South South,False,,7.67,15.0,41.0,female,Low,gold,5.333333333333333,263.3333333333333,2.0,1.0,6.0,0.0,desktop,0.4222731068914751,Medium
L503290,C101694,MKT2030,2025-01-17,Programmatic,/landing-b,5,37.0,South South,False,,11.67,5.0,39.0,non-binary,Low,bronze,5.333333333333333,223.83333333333337,3.0,1.0,6.0,0.0,mobile,0.34860300626948976,Medium
L503291,C101274,MKT2034,2025-10-07,Meta,/landing-b,10,29.0,South West,False,,9.42,10.0,41.0,female,Lower-Middle,platinum,6.083333333333333,286.5,4.0,0.0,12.0,0.0,desktop,0.3232775268854095,Medium
L503292,C101564,MKT2000,2025-05-27,Meta,/landing-a,5,22.0,North Cntrl,False,,17.02,5.0,24.0,male,Lower-Middle,bronze,7.0,211.0,2.0,1.0,5.0,0.0,mobile,0.28440148659147196,Low
L503293,C102035,MKT2006,2025-03-19,Meta,/quiz,0,45.0,North Central,False,,9.5,0.0,33.0,male,Lower-Middle,silver,5.125,110.125,3.0,2.0,8.0,0.0,mobile,0.28335146049571497,Low
L503294,C102271,MKT2035,2025-11-15,Google,/quiz,0,40.0,North Central,False,,25.22,0.0,18.0,male,High,bronze,5.5,173.33333333333334,0.0,0.0,6.0,0.0,mobile,0.3304862012425696,Medium
L503295,C101386,MKT2026,2025-09-26,Google,/quiz,fifteen,33.0,South West,False,,16,0.0,37.0,female,Middle,bronze,4.6,152.8,5.0,2.0,10.0,0.0,mobile,0.4071148738009069,Medium
L503296,C101360,MKT2013,2025-04-13,Meta,/promo-summer,0,39.0,North Central,True,2025/04/13,14.7,0.0,44.0,female,Upper-Middle,platinum,5.818181818181818,222.45454545454547,2.0,0.0,11.0,115.85,tablet,0.5281581923101649,Medium
L503297,C100643,MKT2009,2025-04-20,Creator,/landing-b,10,26.0,North Central,True,2025-05-18,22.21,10.0,30.0,female,Middle,gold,5.222222222222222,211.0,4.0,2.0,9.0,0.0,mobile,0.41405117115283585,Medium
L503298,C102007,MKT2020,"Apr 17, 2025",CRM,/quiz,15,60.0,South West,False,,USD 4.52,15.0,18.0,non-binary,Upper-Middle,gold,5.5,226.6,2.0,0.0,10.0,207.01,mobile,0.47775042063139544,Medium
L503299,C100838,MKT2032,04/11/2025,Google,/new-arrivals,20,23.0,South South,False,,19.67,20.0,21.0,female,Middle,bronze,7.75,262.0,2.0,1.0,4.0,0.0,tablet,0.3129922644621988,Medium
L503300,C100378,MKT2026,2025-09-16,Google,/promo-summer,10,69.0,South West,True,2025-09-27,15.28,10.0,29.0,male,Middle,gold,5.0,215.5,5.0,3.0,8.0,246.2,mobile,0.4851714670800591,Medium
L503301,C102098,MKT2009,2025-04-09,Creator,/landing-b,5,21.0,North West,False,,21.49,5.0,40.0,female,Upper-Middle,silver,5.5,220.42857142857144,5.0,2.0,14.0,35.27,mobile,0.372163006975948,Medium
L503302,C100440,MKT2023,2025-08-29,CRM,/bundle-offer,0,48.0,South West,False,,11.63,0.0,39.0,female,Upper-Middle,gold,5.25,177.28571428571428,2.0,1.0,8.0,0.0,mobile,0.4850808542291024,Medium
L503303,C101945,MKT2024,2025-08-21,Creator,/quiz,10,46.0,South West,False,,15.5,10.0,47.0,male,Middle,bronze,5.833333333333333,242.16666666666663,3.0,3.0,6.0,101.75,mobile,0.36666874541464656,Medium
L503304,C101370,MKT2003,02-05-2025,CRM,/new-arrivals,10,52.0,South South,True,2025-02-25,$1.00,10.0,34.0,non-binary,Middle,silver,4.333333333333333,265.55555555555554,3.0,0.0,9.0,70.68,mobile,0.5281799185186169,Medium
L503305,C101687,MKT2028,2025-09-23,google,/quiz,5,24.0,South West,False,,24.83,5.0,22.0,female,Low,bronze,6.777777777777778,257.1111111111111,1.0,0.0,9.0,193.24,mobile,0.2476639067084927,Low
L503306,C101939,MKT2029,2025-10-24,Google,/new-arrivals,5,56.0,South South,True,03/11/2025,19.16,5.0,43.0,female,High,gold,4.25,198.25,2.0,0.0,4.0,314.66999999999996,desktop,0.5381606301226488,Medium
L503307,C101807,MKT2033,2025-11-19,Programmatic,/landing-a,10,57.0,North Central,False,,7.15,10.0,44.0,male,High,gold,6.0,195.4,1.0,1.0,5.0,116.3,desktop,0.43870045223448023,Medium
L503308,C101726,MKT2009,2025-03-28,Creator,/landing-a,0,19.0,North West,False,,17.32,0.0,18.0,male,Lower-Middle,silver,5.5,260.8333333333333,1.0,0.0,6.0,44.92,mobile,0.20459189745687806,Low
L503309,C101370,MKT2006,2025/03/11,Meta,/quiz,20,44.0,South South,False,,16.57,20.0,34.0,non-binary,Middle,silver,4.333333333333333,265.55555555555554,3.0,0.0,9.0,70.68,mobile,0.4329940333601323,Medium
L503310,C101544,MKT2025,2025-09-23,Meta,/promo-summer,15,51.0,South West,False,,7,15.0,33.0,male,Middle,silver,6.428571428571429,199.8571428571429,2.0,0.0,7.0,0.0,mobile,0.39846977424119073,Medium
L503311,C100896,MKT2026,2025-09-26,Google,/new-arrivals,0,33.0,North Central,True,2025-09-30,$28.09,0.0,38.0,male,Middle,bronze,5.666666666666667,156.5,3.0,2.0,6.0,0.0,tablet,0.32000045366944074,Medium
L503312,C101251,MKT2028,22/09/2025,Google,/quiz,10,47.0,North Central,False,,19.17,10.0,31.0,female,Lower-Middle,bronze,6.0,277.0,3.0,1.0,9.0,45.2,mobile,0.3797075734219204,Medium
L503313,C100394,MKT2005,2025-02-23,Meta,/bundle-offer,5,13.0,North Central,False,,9.53,5.0,41.0,female,Lower-Middle,bronze,5.0,144.36363636363637,1.0,1.0,11.0,47.09,mobile,0.26382452175230225,Low
L503314,C100297,MKT2035,2025-11-22,Google,/promo-summer,0,64.0,South West,False,,15.41,0.0,47.0,female,High,gold,5.6,234.6,2.0,1.0,10.0,71.65,desktop,0.5230455778033575,Medium
L503315,C100237,MKT2012,2025-05-05,Partner,/promo-summer,15,74.0,South West,True,2025-05-30,USD 18.63,15.0,25.0,male,Upper-Middle,silver,5.666666666666667,235.44444444444449,5.0,3.0,9.0,0.0,mobile,0.5491469205499253,Medium
L503316,C101455,MKT2023,2025-08-14,CRM,/new-arrivals,10,23.0,North West,False,,11.64,10.0,45.0,female,Lower-Middle,silver,7.5,312.5,3.0,1.0,6.0,17.78,desktop,0.19453582970732564,Low
L503317,C100133,MKT2008,2025-03-20,Meta,/bundle-offer,20,39.0,South West,True,2025-04-10,USD 18.85,20.0,29.0,female,Lower-Middle,silver,5.333333333333333,195.55555555555551,3.0,2.0,9.0,77.14,mobile,0.35970493923711855,Medium
L503318,C101851,MKT2016,2025-05-30,CRM,/landing-b,0,34.0,North West,True,2025-06-20,1.0,0.0,46.0,female,Low,bronze,6.833333333333333,313.3333333333333,3.0,2.0,6.0,23.3,mobile,0.2575997899490663,Low
L503319,C100331,MKT2003,2025-02-04,CRM,/bundle-offer,10,52.0,South West,True,2025-02-09,7.51,10.0,31.0,male,Middle,platinum,5.083333333333333,177.0,4.0,1.0,12.0,74.5,mobile,0.5867979642910336,Medium
L503320,C100615,MKT2014,2025-11-04,Google,/landing-b,10,53.0,North Central,True,2025-11-24,$20.34,10.0,38.0,male,Middle,bronze,6.0,201.45454545454547,6.0,5.0,11.0,0.0,mobile,0.43379290915467433,Medium
L503321,C102220,MKT2002,2025-02-11,Google,/new-arrivals,0,45.0,South West,True,"Feb 12, 2025",USD 22.41,0.0,32.0,female,Upper-Middle,gold,5.5,193.08333333333337,5.0,2.0,12.0,0.0,mobile,0.49733976593238366,Medium
L503322,C100343,MKT2004,2025-09-03,Partner,/landing-a,5,54.0,North West,False,,5.27,5.0,41.0,male,Upper-Middle,gold,5.75,165.0,4.0,1.0,8.0,0.0,mobile,0.43718543810411264,Medium
L503323,C100790,MKT2005,2025-03-09,Meta,/promo-summer,10,39.0,South West,True,2025-03-29,15.52,10.0,22.0,female,Upper-Middle,silver,4.75,210.875,5.0,2.0,8.0,0.0,mobile,0.3840324391624523,Medium
L503324,C101234,MKT2017,"Jun 09, 2025",Meta,/quiz,15,31.0,South East,False,,14.31,15.0,38.0,female,Low,bronze,5.333333333333333,228.16666666666663,7.0,3.0,12.0,0.0,tablet,0.23581516577132064,Low
L503325,C101137,MKT2023,2025-08-08,CRM,/bundle-offer,0,74.0,South South,False,,1.0,0.0,26.0,female,Upper-Middle,gold,5.5,263.6666666666667,3.0,2.0,12.0,194.05,desktop,0.51506034694337,Medium
L503326,C100948,MKT2030,2025-02-16,Programmatic,/landing-b,10,20.0,North West,False,,5.5,10.0,41.0,male,Upper-Middle,bronze,5.333333333333333,688.2,5.0,2.0,15.0,64.68,mobile,0.23269692757164206,Low
L503327,C101458,MKT2012,2025-05-13,Partner,/new-arrivals,0,31.0,North Central,True,2025-06-03,8,0.0,44.0,female,Lower-Middle,bronze,5.166666666666667,131.0,2.0,0.0,6.0,49.36,mobile,0.3161212297131933,Medium
L503328,C100512,MKT2008,2025-03-24,Meta,/quiz,10,57.0,South South,False,,8.59,10.0,45.0,male,Upper-Middle,gold,5.25,272.875,3.0,1.0,8.0,0.0,mobile,0.4880534581064111,Medium
L503329,C100219,MKT2003,16/02/2025,CRM,/quiz,5,55.0,South West,False,,12.6,5.0,34.0,non-binary,Lower-Middle,gold,5.833333333333333,287.0,4.0,2.0,6.0,0.0,mobile,0.47140669444672767,Medium
L503330,C101876,MKT2020,2025-04-08,CRM,/promo-summer,10,31.0,South South,False,,12.15,10.0,34.0,female,Lower-Middle,bronze,5.5,229.71428571428572,7.0,6.0,14.0,0.0,mobile,0.368617019242618,Medium
L503331,C101861,MKT2012,2025-04-25,Partner,/new-arrivals,10,24.0,South South,False,,15.35,10.0,36.0,female,Lower-Middle,bronze,5.571428571428571,242.57142857142856,5.0,2.0,7.0,112.77,mobile,0.31906184254132247,Medium
L503332,C100104,MKT2010,2025-05-19,Google,/bundle-offer,0,52.0,South South,True,2025-06-07,USD 15.82,0.0,36.0,female,High,gold,4.6,269.8,3.0,2.0,10.0,171.73,mobile,0.5095542022479994,Medium
L503333,C100752,MKT2027,2025-04-11,Google,/landing-b,15,60.0,South West,True,2025-04-14,$25.61,15.0,45.0,male,Upper-Middle,gold,5.75,274.5,5.0,1.0,8.0,23.58,mobile,0.5401940238802344,Medium
L503334,C100253,MKT2020,2025-03-17,CRM,/new-arrivals,0,46.0,North Central,True,2025-04-08,$2.17,0.0,32.0,male,Lower-Middle,bronze,4.833333333333333,284.5,1.0,0.0,6.0,0.0,mobile,0.3607733280546504,Medium
L503335,C102253,MKT2003,02-17-2025,CRM,/quiz,20,49.0,South West,False,,1.23,20.0,36.0,male,Lower-Middle,bronze,6.333333333333333,247.83333333333337,2.0,2.0,6.0,89.06,mobile,0.3173464577231536,Medium
L503336,C100419,MKT2000,2025-05-07,Meta,/promo-summer,10,28.0,South West,False,,$6.34,10.0,20.0,male,Middle,bronze,5.0,274.0,2.0,1.0,9.0,0.0,mobile,0.30153241109962564,Medium
L503337,C101587,MKT2033,2025-11-20,Programmatic,/bundle-offer,20,34.0,South West,False,,8.03,20.0,29.0,male,Low,bronze,5.111111111111111,255.77777777777777,1.0,1.0,9.0,96.8,mobile,0.3242666271964243,Medium
L503338,C100756,MKT2023,2025-08-01,CRM,/landing-b,0,32.0,South West,True,2025-08-07,2.44,0.0,45.0,male,Middle,silver,5.363636363636363,240.83333333333337,6.0,1.0,12.0,0.0,mobile,0.39188287352493345,Medium
L503339,C101260,MKT2011,2025-04-27,CRM,/quiz,15,45.0,South West,True,2025-05-05,USD 5.82,15.0,35.0,non-binary,Upper-Middle,bronze,6.6,273.0,8.0,5.0,10.0,0.0,desktop,0.4451811826700526,Medium
L503340,C101609,MKT2031,2025-10-17,Meta,/bundle-offer,10,47.0,North Central,True,2025-10-23,12.89,10.0,29.0,female,Lower-Middle,silver,4.333333333333333,268.0,0.0,0.0,3.0,41.15,mobile,0.42213041867571854,Medium
L503341,C100990,MKT2029,2025-10-29,Google,/quiz,10,15.0,South South,False,,$17.23,10.0,46.0,female,Middle,bronze,6.5,247.1,5.0,1.0,10.0,50.1,mobile,0.3585596551291419,Medium
L503342,C102270,MKT2006,2025-03-03,Meta,/landing-a,10,44.0,South South,True,2025-03-03,13.56,10.0,29.0,male,Middle,bronze,5.615384615384615,242.30769230769232,7.0,2.0,13.0,104.39,desktop,0.38600074853589844,Medium
L503343,C100939,MKT2024,2025-09-12,Creator,/new-arrivals,10,32.0,South West,False,,$25.68,10.0,25.0,male,Lower-Middle,bronze,6.0,345.0,4.0,0.0,8.0,19.27,mobile,0.1911727055072373,Low
L503344,C102279,MKT2025,2025-09-10,Meta,/new-arrivals,10,51.0,South West,False,,13.53,10.0,38.0,male,Upper-Middle,bronze,5.642857142857143,188.92857142857144,2.0,0.0,14.0,56.8,mobile,0.4423617732883759,Medium
L503345,C100902,MKT2018,2025-07-13,Meta,/landing-b,10,45.0,North West,False,,14.18,10.0,37.0,male,Upper-Middle,gold,6.5,295.5,2.0,2.0,2.0,49.44,mobile,0.28109385689617084,Low
L503346,C100163,MKT2030,"Jan 23, 2025",Programmatic,/promo-summer,0,26.0,South West,False,,5.16,0.0,18.0,male,Middle,bronze,4.428571428571429,233.42857142857144,2.0,1.0,7.0,50.71,desktop,0.28877195123538424,Low
L503347,C100492,MKT2015,2025-06-15,Google,/landing-b,10,50.0,South East,True,2025-06-19,17.41,10.0,29.0,non-binary,Middle,silver,5.714285714285714,227.57142857142856,3.0,1.0,7.0,0.0,mobile,0.48623581018418544,Medium
L503348,C101325,MKT2035,12-17-2025,Google,/landing-b,20,18.0,North West,False,,22.28,20.0,19.0,female,Middle,bronze,6.0,253.33333333333337,0.0,0.0,3.0,30.57,mobile,0.2263198248436022,Low
L503349,C100298,MKT2010,2025-04-04,Google,/landing-a,10,53.0,South West,True,2025-04-09,19.89,10.0,35.0,male,High,bronze,5.777777777777778,257.3333333333333,1.0,0.0,9.0,228.01,mobile,0.43239061535120726,Medium
L503350,C102138,MKT2006,2025-03-05,Meta,/quiz,20,34.0,North West,False,,19.53,20.0,29.0,female,Middle,bronze,4.25,250.0,1.0,0.0,8.0,37.9,mobile,0.2597949250093759,Low
L503351,C100204,MKT2001,25/01/2025,Google,/bundle-offer,20,60.0,South South,True,2025-02-09,15.63,20.0,29.0,male,Middle,silver,4.4,273.6,2.0,1.0,10.0,24.68,mobile,0.49092329296651877,Medium
L503352,C101837,MKT2017,2025-07-08,Meta,/bundle-offer,10,40.0,South East,True,2025-08-06,8.0,10.0,48.0,female,Upper-Middle,gold,6.285714285714286,182.5,3.0,2.0,8.0,99.92,mobile,0.5169521523094717,Medium
L503353,C101996,MKT2023,2025-08-04,CRM,/quiz,20,59.0,South West,True,2025-08-25,3.56,20.0,33.0,female,High,bronze,5.2,328.8,3.0,0.0,5.0,27.88,desktop,0.5203935759353362,Medium
L503354,C102014,MKT2013,2025-05-24,Meta,/bundle-offer,0,5.0,South South,True,2025-05-29,8.86,0.0,36.0,female,Lower-Middle,bronze,4.0,151.0,0.0,0.0,2.0,0.0,mobile,0.3615103373397045,Medium
L503355,C100573,MKT2021,2026-01-16,Partner,/new-arrivals,5,32.0,North Central,False,,17.46,5.0,34.0,male,Upper-Middle,silver,6.625,209.875,4.0,0.0,8.0,0.0,mobile,0.3669286966334823,Medium
L503356,C100214,MKT2000,2025-05-04,Meta,/landing-b,20,56.0,South West,False,,$19.15,20.0,33.0,female,High,silver,5.0,291.8,6.0,4.0,10.0,140.11,mobile,0.5416506088200208,Medium
L503357,C102139,MKT2017,2025-06-18,Meta,/landing-a,20,34.0,North West,False,,21.7,20.0,36.0,female,Upper-Middle,bronze,5.357142857142857,208.78571428571428,5.0,1.0,14.0,159.34,mobile,0.3564590677518791,Medium
L503358,C101894,MKT2030,2025-01-18,Programmatic,/new-arrivals,5,34.0,South West,False,,13.03,5.0,27.0,male,Low,silver,5.444444444444445,212.22222222222223,5.0,4.0,9.0,0.0,mobile,0.2522253162274462,Low
L503359,C101295,MKT2029,2025-10-15,Google,/new-arrivals,5,32.0,South South,False,,19.29,5.0,36.0,male,Lower-Middle,silver,5.875,284.625,5.0,2.0,8.0,59.53999999999999,desktop,0.3218886933436636,Medium
L503360,C101347,MKT2005,2025-02-25,Meta,/promo-summer,15,24.0,South West,True,2025-03-12,12.49,15.0,34.0,male,Upper-Middle,silver,4.5,208.75,1.0,0.0,4.0,243.78,desktop,0.35383868746299657,Medium
L503361,C102094,MKT2022,2025-08-15,CRM,/landing-b,0,10.0,North Central,True,2025-08-25,1.0,0.0,31.0,female,Low,bronze,6.5,173.5,2.0,0.0,4.0,106.36,mobile,0.2863467611059998,Low
L503362,C101416,MKT2018,2025-07-28,Meta,/landing-b,0,45.0,South West,False,,20.53,0.0,38.0,female,Low,silver,6.0,221.66666666666663,4.0,1.0,12.0,74.28999999999999,mobile,0.3590017235798175,Medium
L503363,C100517,MKT2006,2025-03-17,Meta,/promo-summer,5,32.0,South East,True,2025-04-10,14.97,5.0,26.0,female,Upper-Middle,bronze,5.0,195.8,2.0,1.0,5.0,154.23000000000002,desktop,0.3299851213863638,Medium
L503364,C101185,MKT2030,2025-01-14,Programmatic,/landing-b,0,30.0,North West,True,2025-02-12,$11.19,0.0,33.0,male,Low,gold,5.2,249.6,2.0,1.0,5.0,32.32,mobile,0.3079444290550292,Medium
L503365,C102219,MKT2024,08-24-2025,Creator,/landing-a,5,41.0,South West,False,,16.46,5.0,32.0,male,Low,gold,5.714285714285714,232.28571428571428,4.0,1.0,7.0,250.52,mobile,0.40885798596844647,Medium
L503366,C101256,MKT2025,2025-08-18,Meta,/landing-a,0,52.0,South West,True,2025-09-07,USD 13.38,0.0,43.0,female,High,silver,4.7,238.1,4.0,3.0,10.0,139.76999999999998,desktop,0.44544440496259385,Medium
L503367,C101352,MKT2035,2025-12-02,Google,/landing-b,20,33.0,North Central,True,,20.25,20.0,38.0,male,Middle,bronze,5.583333333333333,202.08333333333337,3.0,1.0,12.0,0.0,mobile,0.3608316966936896,Medium
L503368,C102002,MKT2024,2025-08-11,Creator,/landing-b,10,5.0,North West,False,,16.38,10.0,27.0,non-binary,Lower-Middle,bronze,6.6,235.4,2.0,0.0,5.0,15.29,mobile,0.15731081339260364,Low
L503369,C102194,MKT2018,2025-08-10,Meta,/landing-b,10,51.0,North Central,True,2025-08-16,6.15,10.0,29.0,female,Upper-Middle,bronze,5.818181818181818,256.09090909090907,3.0,1.0,11.0,92.77,mobile,0.43837628138974594,Medium
L503370,C102122,MKT2000,2025-05-01,Meta,/promo-summer,5,43.0,South South,False,,12.2,5.0,29.0,male,High,gold,5.571428571428571,255.1428571428571,1.0,0.0,7.0,95.54,mobile,0.44929323825678313,Medium
L503371,C101982,MKT2024,2025/08/12,Creator,/quiz,15,46.0,South South,True,2025-08-13,24.91,15.0,28.0,female,Middle,bronze,6.5,248.75,3.0,1.0,4.0,135.01999999999998,desktop,0.3732431940966972,Medium
L503372,C100371,MKT2035,2025-11-30,Google,/new-arrivals,5,46.0,South West,False,,15.43,5.0,32.0,female,Middle,silver,5.0,138.0,3.0,2.0,4.0,110.28,mobile,0.45311127309322824,Medium
L503373,C101904,MKT2001,2025-01-24,Google,/landing-b,0,36.0,South West,False,,20.59,0.0,18.0,male,Middle,bronze,5.846153846153846,306.0,3.0,2.0,13.0,0.0,mobile,0.3197216574663981,Medium
L503374,C101648,MKT2030,2025-01-27,Programmatic,/bundle-offer,0,30.0,North Central,True,2025-02-04,13.47,0.0,37.0,male,Middle,bronze,5.5,196.16666666666663,2.0,0.0,6.0,127.64,mobile,0.3191873327817981,Medium
L503375,C102024,MKT2011,2025-04-24,CRM,/landing-b,20,22.0,North Central,False,,11.87,20.0,45.0,female,Lower-Middle,silver,5.090909090909091,242.36363636363637,4.0,3.0,11.0,71.54,mobile,0.33483518951555674,Medium
L503376,C102154,MKT2022,2025-07-31,CRM,/quiz,15,32.0,South West,False,,4,15.0,29.0,male,Upper-Middle,bronze,7.0,247.83333333333337,1.0,1.0,6.0,0.0,mobile,0.3054103499901969,Medium
L503377,C101648,MKT2029,2025-10-15,Google,/landing-a,0,5.0,North Central,False,,23,0.0,37.0,male,Middle,bronze,5.5,196.16666666666663,2.0,0.0,6.0,127.64,mobile,0.22141048488531814,Low
L503378,C101835,,2025-10-28,Google,/landing-a,10,63.0,South West,True,2025-11-02,17.42,10.0,25.0,female,High,silver,5.9,231.9,4.0,0.0,10.0,0.0,mobile,0.49158167593839247,Medium
L503379,C100850,MKT2012,2025-05-08,Partner,/promo-summer,0,57.0,North Central,False,,7.96,0.0,41.0,non-binary,Upper-Middle,silver,4.5,153.5,0.0,0.0,2.0,92.89,mobile,0.48208543536460485,Medium
L503380,C100176,MKT2013,"Mar 11, 2025",Meta,/new-arrivals,15,29.0,South South,False,,17,15.0,37.0,female,Lower-Middle,bronze,5.5,264.0,3.0,1.0,8.0,155.20999999999998,mobile,0.3102343113934301,Medium
L503381,C102308,MKT2017,2025-06-23,Meta,/landing-a,5,28.0,South West,False,,USD 18.96,5.0,38.0,male,Middle,gold,7.0,270.57142857142856,2.0,0.0,7.0,66.97,mobile,0.294810258942064,Low
L503382,C102260,MKT2009,2025-04-05,Creator,/quiz,5,21.0,South West,False,,$23.00,5.0,20.0,female,Lower-Middle,silver,4.6,189.4,3.0,0.0,10.0,25.91,mobile,0.2586740979563463,Low
L503383,C101479,MKT2004,2025-09-02,Partner,/quiz,10,50.0,South West,False,,6.92,10.0,30.0,male,Upper-Middle,gold,5.8,313.8,3.0,1.0,5.0,125.04,mobile,0.4670729678432247,Medium
L503384,C100957,MKT2014,2025-11-18,Google,/quiz,20,75.0,South South,False,,$22.87,20.0,40.0,male,Lower-Middle,platinum,6.0,167.44444444444446,3.0,1.0,9.0,18.21,mobile,0.4273103365584709,Medium
L503385,C102211,MKT2010,"Apr 17, 2025",Google,/new-arrivals,10,39.0,South South,False,,17.72,10.0,35.0,female,Low,bronze,6.222222222222222,193.77777777777777,2.0,1.0,9.0,67.49,mobile,0.3639824158765658,Medium
L503386,C100650,MKT2024,2025-08-10,Creator,/landing-b,0,25.0,South West,False,,24.71,0.0,29.0,male,Low,silver,5.2,215.6,3.0,2.0,5.0,0.0,mobile,0.3685404770360544,Medium
